gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,description,Regulation
ENSMUSG00000019846,1607.135549,-0.102956372,0.166417976,-0.618661364,0.536139468,0.893298866,Lama4,"laminin, alpha 4 [Source:MGI Symbol;Acc:MGI:109321]",Not Significant
ENSMUSG00000038354,31.80785715,-0.32461598,0.524717094,-0.618649523,0.53614727,0.893298866,Ankrd35,ankyrin repeat domain 35 [Source:MGI Symbol;Acc:MGI:2442590],Not Significant
ENSMUSG00000029634,575.9508276,0.208789637,0.337559178,0.618527509,0.53622767,0.893298866,Rnf6,ring finger protein (C3H2C3 type) 6 [Source:MGI Symbol;Acc:MGI:1921382],Not Significant
ENSMUSG00000028488,23.37316214,-0.503412812,0.81390234,-0.618517465,0.536234289,0.893298866,Sh3gl2,SH3-domain GRB2-like 2 [Source:MGI Symbol;Acc:MGI:700009],Not Significant
ENSMUSG00000026049,68.67972852,0.170440884,0.275574153,0.618493723,0.536249934,0.893298866,Tex30,testis expressed 30 [Source:MGI Symbol;Acc:MGI:1922873],Not Significant
ENSMUSG00000031858,847.6082807,-0.133033705,0.215142776,-0.618350785,0.536344132,0.893322439,Mau2,MAU2 sister chromatid cohesion factor [Source:MGI Symbol;Acc:MGI:1921799],Not Significant
ENSMUSG00000112376,6.839355362,0.610562398,0.987472918,0.618307993,0.536372334,0.893322439,Gm40649,"predicted gene, 40649 [Source:MGI Symbol;Acc:MGI:5623534]",Not Significant
ENSMUSG00000051359,144.1296139,-0.163318255,0.26424104,-0.61806544,0.536532202,0.893382636,Ncald,neurocalcin delta [Source:MGI Symbol;Acc:MGI:1196326],Not Significant
ENSMUSG00000113346,58.52947104,-0.291950536,0.472401809,-0.618013163,0.536566662,0.893382636,Eprn,"ephemeron, early developmental lncRNA [Source:MGI Symbol;Acc:MGI:3583897]",Not Significant
ENSMUSG00000109875,18.19650714,0.320400805,0.518442207,0.618006791,0.536570862,0.893382636,Gm6314,predicted pseudogene 6314 [Source:MGI Symbol;Acc:MGI:3646082],Not Significant
ENSMUSG00000001229,1149.377524,0.11976527,0.193883829,0.617716654,0.536762132,0.89353192,Dpp9,dipeptidylpeptidase 9 [Source:MGI Symbol;Acc:MGI:2443967],Not Significant
ENSMUSG00000027165,537.8152886,-0.206623209,0.334500598,-0.617706546,0.536768796,0.89353192,Iftap,intraflagellar transport associated protein [Source:MGI Symbol;Acc:MGI:1915420],Not Significant
ENSMUSG00000052763,233.8080209,-0.140245476,0.227086989,-0.617584816,0.536849056,0.893575401,Zfp212,Zinc finger protein 212 [Source:MGI Symbol;Acc:MGI:2682609],Not Significant
ENSMUSG00000034457,53.77052119,-0.267533733,0.433276301,-0.617466804,0.53692687,0.893599351,Eda2r,ectodysplasin A2 receptor [Source:MGI Symbol;Acc:MGI:2442860],Not Significant
ENSMUSG00000027784,679.1403107,-0.282279752,0.45721026,-0.617395926,0.536973608,0.893599351,Ppm1l,protein phosphatase 1 (formerly 2C)-like [Source:MGI Symbol;Acc:MGI:2139740],Not Significant
ENSMUSG00000025776,35.608884,-0.368576337,0.597072568,-0.617305763,0.537033066,0.893599351,Crispld1,cysteine-rich secretory protein LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1934666],Not Significant
ENSMUSG00000038534,124.4223553,0.225033975,0.364584556,0.617233975,0.537080409,0.893599351,Osbpl7,oxysterol binding protein-like 7 [Source:MGI Symbol;Acc:MGI:1918490],Not Significant
ENSMUSG00000066491,322.806002,0.212080975,0.343799659,0.616873723,0.53731802,0.893599351,Cox6c2,cytochrome c oxidase subunit 6C2 [Source:MGI Symbol;Acc:MGI:3649160],Not Significant
ENSMUSG00000121092,125.7295517,0.297362967,0.482107162,0.616798484,0.537367652,0.893599351,-,novel transcript,Not Significant
ENSMUSG00000115007,29.45155437,0.265388555,0.430386699,0.616628154,0.53748002,0.893599351,5830448L01Rik,RIKEN cDNA 5830448L01 gene [Source:MGI Symbol;Acc:MGI:1923281],Not Significant
ENSMUSG00000025142,544.8362225,0.161744484,0.262344126,0.616535565,0.537541107,0.893599351,Aspscr1,"alveolar soft part sarcoma chromosome region, candidate 1 (human) [Source:MGI Symbol;Acc:MGI:1916188]",Not Significant
ENSMUSG00000032006,145.1295918,-0.247227881,0.401070889,-0.616419411,0.537617745,0.893599351,Pdgfd,"platelet-derived growth factor, D polypeptide [Source:MGI Symbol;Acc:MGI:1919035]",Not Significant
ENSMUSG00000028397,238.2020904,-0.15415625,0.250097619,-0.616384316,0.537640902,0.893599351,Kdm4c,lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054],Not Significant
ENSMUSG00000045854,289.1984342,0.148071072,0.240248443,0.616324791,0.53768018,0.893599351,Lyrm2,LYR motif containing 2 [Source:MGI Symbol;Acc:MGI:1917573],Not Significant
ENSMUSG00000056429,1660.606329,-0.139351731,0.226124493,-0.616261109,0.537722202,0.893599351,Tgoln1,trans-golgi network protein [Source:MGI Symbol;Acc:MGI:105080],Not Significant
ENSMUSG00000060166,662.7707499,-0.130239337,0.211341013,-0.616252071,0.537728166,0.893599351,Zdhhc8,"zinc finger, DHHC domain containing 8 [Source:MGI Symbol;Acc:MGI:1338012]",Not Significant
ENSMUSG00000074903,28.92288133,-0.379066039,0.6151339,-0.616233375,0.537740504,0.893599351,Gm2058,predicted gene 2058 [Source:MGI Symbol;Acc:MGI:3805010],Not Significant
ENSMUSG00000009633,605.711715,0.262783271,0.426465593,0.616188681,0.537769998,0.893599351,G0s2,G0/G1 switch gene 2 [Source:MGI Symbol;Acc:MGI:1316737],Not Significant
ENSMUSG00000081640,27.85109738,0.283531649,0.460173715,0.616140471,0.537801813,0.893599351,Rplp0-ps1,"ribosomal protein, large, P0, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3648599]",Not Significant
ENSMUSG00000018286,2611.025558,0.120987387,0.196364798,0.616135825,0.537804879,0.893599351,Psmb6,"proteasome (prosome, macropain) subunit, beta type 6 [Source:MGI Symbol;Acc:MGI:104880]",Not Significant
ENSMUSG00000083449,7.38285784,0.64759956,1.051411431,0.615933536,0.537938387,0.893599351,Gm13487,predicted gene 13487 [Source:MGI Symbol;Acc:MGI:3650141],Not Significant
ENSMUSG00000004233,121.5115281,0.234841925,0.38135247,0.615813306,0.538017745,0.893599351,Wars2,tryptophanyl tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1917810],Not Significant
ENSMUSG00000042055,511.5305468,-0.130033363,0.211186843,-0.615726632,0.538074957,0.893599351,Wdr11,WD repeat domain 11 [Source:MGI Symbol;Acc:MGI:1920230],Not Significant
ENSMUSG00000022110,7212.659282,-0.313417212,0.509035069,-0.615708488,0.538086934,0.893599351,Sucla2,"succinate-Coenzyme A ligase, ADP-forming, beta subunit [Source:MGI Symbol;Acc:MGI:1306775]",Not Significant
ENSMUSG00000001334,5286.205197,-0.24595914,0.39953562,-0.615612545,0.53815027,0.893599351,Fndc5,fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:1917614],Not Significant
ENSMUSG00000037370,173.8110963,-0.226895765,0.368763192,-0.615288537,0.538364186,0.893599351,Enpp1,ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:MGI Symbol;Acc:MGI:97370],Not Significant
ENSMUSG00000024795,43.43661741,0.347579678,0.564969166,0.615218846,0.538410203,0.893599351,Kif20b,kinesin family member 20B [Source:MGI Symbol;Acc:MGI:2444576],Not Significant
ENSMUSG00000031864,291.3707406,-0.179978477,0.292595589,-0.615110013,0.53848207,0.893599351,Ints10,integrator complex subunit 10 [Source:MGI Symbol;Acc:MGI:1918135],Not Significant
ENSMUSG00000026526,6849.937109,-0.279770983,0.45488332,-0.615039001,0.538528964,0.893599351,Fh1,fumarate hydratase 1 [Source:MGI Symbol;Acc:MGI:95530],Not Significant
ENSMUSG00000025515,7.53094236,0.536038664,0.871651489,0.614969023,0.538575178,0.893599351,Muc2,mucin 2 [Source:MGI Symbol;Acc:MGI:1339364],Not Significant
ENSMUSG00000028557,1547.146375,0.174672144,0.284103583,0.614818517,0.538674579,0.893599351,Rnf11,ring finger protein 11 [Source:MGI Symbol;Acc:MGI:1352759],Not Significant
ENSMUSG00000120187,29.54499563,-0.229331681,0.373010744,-0.614812537,0.538678529,0.893599351,-,"novel transcript, antisense to KO:Plekhm2and Plekhm2",Not Significant
ENSMUSG00000037845,49.21807565,0.29471016,0.479354841,0.614805848,0.538682947,0.893599351,Fdxacb1,ferredoxin-fold anticodon binding domain containing 1 [Source:MGI Symbol;Acc:MGI:3584513],Not Significant
ENSMUSG00000002308,395.6211093,-0.178259811,0.28999411,-0.614701488,0.538751877,0.893599351,Cd320,CD320 antigen [Source:MGI Symbol;Acc:MGI:1860083],Not Significant
ENSMUSG00000045031,18.1742151,0.317118106,0.515894195,0.614696015,0.538755492,0.893599351,Cetn4,centrin 4 [Source:MGI Symbol;Acc:MGI:2677454],Not Significant
ENSMUSG00000025156,399.154965,0.131779646,0.214443974,0.614517832,0.538873193,0.893599351,Gps1,G protein pathway suppressor 1 [Source:MGI Symbol;Acc:MGI:2384801],Not Significant
ENSMUSG00000066842,420.9837538,0.176225783,0.286839231,0.614371271,0.538970016,0.893599351,Hmcn1,hemicentin 1 [Source:MGI Symbol;Acc:MGI:2685047],Not Significant
ENSMUSG00000009394,101.7817474,-0.242799186,0.395200665,-0.614369377,0.538971267,0.893599351,Syn2,synapsin II [Source:MGI Symbol;Acc:MGI:103020],Not Significant
ENSMUSG00000033453,145.3127544,-0.283093711,0.460798194,-0.614355079,0.538980713,0.893599351,Adamts15,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]",Not Significant
ENSMUSG00000055148,1716.25556,-0.247307178,0.402601052,-0.614273552,0.539034577,0.893599351,Klf2,Kruppel-like factor 2 (lung) [Source:MGI Symbol;Acc:MGI:1342772],Not Significant
ENSMUSG00000097217,11.69528873,-0.371694327,0.605153636,-0.614214813,0.539073386,0.893599351,Gm26549,"predicted gene, 26549 [Source:MGI Symbol;Acc:MGI:5477043]",Not Significant
ENSMUSG00000034023,18.30482728,0.438406179,0.713871224,0.614125019,0.539132717,0.893599351,Fancd2,"Fanconi anemia, complementation group D2 [Source:MGI Symbol;Acc:MGI:2448480]",Not Significant
ENSMUSG00000104682,25.61036127,0.336990758,0.548804807,0.614044836,0.539185699,0.893599351,Gm42636,predicted gene 42636 [Source:MGI Symbol;Acc:MGI:5662773],Not Significant
ENSMUSG00000024213,2354.863669,-0.136863489,0.222899243,-0.614015044,0.539205386,0.893599351,Nudt3,nudix (nucleotide diphosphate linked moiety X)-type motif 3 [Source:MGI Symbol;Acc:MGI:1928484],Not Significant
ENSMUSG00000028525,480.476477,0.221288178,0.360492559,0.613849502,0.539314782,0.893599351,Pde4b,"phosphodiesterase 4B, cAMP specific [Source:MGI Symbol;Acc:MGI:99557]",Not Significant
ENSMUSG00000031803,110.051677,-0.175433487,0.285792936,-0.613848229,0.539315624,0.893599351,B3gnt3,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:MGI Symbol;Acc:MGI:2152535]",Not Significant
ENSMUSG00000067242,72.38324602,-0.449257542,0.731877388,-0.613842631,0.539319323,0.893599351,Lgi1,"leucine-rich repeat LGI family, member 1 [Source:MGI Symbol;Acc:MGI:1861691]",Not Significant
ENSMUSG00000049823,71.34606546,-0.308962938,0.503366846,-0.613792785,0.539352265,0.893599351,Zbtb12,zinc finger and BTB domain containing 12 [Source:MGI Symbol;Acc:MGI:88133],Not Significant
ENSMUSG00000108228,17.04332173,0.369162569,0.601447426,0.613790256,0.539353937,0.893599351,6430584L05Rik,RIKEN cDNA 6430584L05 gene [Source:MGI Symbol;Acc:MGI:5439415],Not Significant
ENSMUSG00000026192,456.3847341,0.12116132,0.19744464,0.613647046,0.539448588,0.893634145,Atic,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:MGI Symbol;Acc:MGI:1351352],Not Significant
ENSMUSG00000025393,66971.18762,-0.266254358,0.433979053,-0.613518916,0.539533279,0.893634145,Atp5b,"ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit [Source:MGI Symbol;Acc:MGI:107801]",Not Significant
ENSMUSG00000096160,27.80453748,-0.26368524,0.429795873,-0.61351273,0.539537368,0.893634145,Gm3436,predicted pseudogene 3436 [Source:MGI Symbol;Acc:MGI:3781613],Not Significant
ENSMUSG00000020166,539.8377608,0.137089307,0.223508443,0.613351805,0.539643746,0.893675633,Cnot2,"CCR4-NOT transcription complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1919318]",Not Significant
ENSMUSG00000033863,2194.205984,-0.390871524,0.637527535,-0.613105321,0.539806702,0.893675633,Klf9,Kruppel-like factor 9 [Source:MGI Symbol;Acc:MGI:1333856],Not Significant
ENSMUSG00000006717,4884.695268,-0.182495426,0.297707559,-0.613002324,0.539874803,0.893675633,Acot13,acyl-CoA thioesterase 13 [Source:MGI Symbol;Acc:MGI:1914084],Not Significant
ENSMUSG00000091561,416.2402012,-0.211136117,0.34444188,-0.612980388,0.539889307,0.893675633,Gm6665,predicted gene 6665 [Source:MGI Symbol;Acc:MGI:3643253],Not Significant
ENSMUSG00000036792,211.3914409,0.140617528,0.229419664,0.612927094,0.539924548,0.893675633,Mbd5,methyl-CpG binding domain protein 5 [Source:MGI Symbol;Acc:MGI:2138934],Not Significant
ENSMUSG00000059288,124.2684389,-0.193565604,0.315827367,-0.612884203,0.539952909,0.893675633,Cdyl,"chromodomain protein, Y chromosome-like [Source:MGI Symbol;Acc:MGI:1339956]",Not Significant
ENSMUSG00000047370,232.2715429,-0.140120102,0.228645205,-0.612827641,0.539990312,0.893675633,Gm7367,predicted pseudogene 7367 [Source:MGI Symbol;Acc:MGI:3646404],Not Significant
ENSMUSG00000021413,1163.329172,0.111535095,0.182009114,0.612799505,0.540008919,0.893675633,Prpf4b,pre-mRNA processing factor 4B [Source:MGI Symbol;Acc:MGI:109584],Not Significant
ENSMUSG00000025921,120.4592629,0.142682473,0.23288938,0.612661999,0.540099854,0.893675633,Rdh10,retinol dehydrogenase 10 (all-trans) [Source:MGI Symbol;Acc:MGI:1924238],Not Significant
ENSMUSG00000035769,14.34329193,0.588567004,0.960895208,0.61251945,0.540194133,0.893675633,Xylb,xylulokinase homolog (H. influenzae) [Source:MGI Symbol;Acc:MGI:2142985],Not Significant
ENSMUSG00000024833,308.2254863,-0.128162826,0.209247441,-0.612494116,0.54021089,0.893675633,Pola2,"polymerase (DNA directed), alpha 2 [Source:MGI Symbol;Acc:MGI:99690]",Not Significant
ENSMUSG00000086392,23.9606362,-0.291617018,0.47611549,-0.612492188,0.540212165,0.893675633,Mccc1os,"methylcrotonoyl-Coenzyme A carboxylase 1 (alpha), opposite strand [Source:MGI Symbol;Acc:MGI:3590669]",Not Significant
ENSMUSG00000087382,13.31261807,-0.39393232,0.643494392,-0.612176773,0.540420807,0.893684396,Ctcflos,"CCCTC-binding factor (zinc finger protein)-like, opposite strand [Source:MGI Symbol;Acc:MGI:1921411]",Not Significant
ENSMUSG00000062563,145.7119973,-0.446712999,0.729725688,-0.612165648,0.540428167,0.893684396,Cys1,cystin 1 [Source:MGI Symbol;Acc:MGI:2177632],Not Significant
ENSMUSG00000081622,9.317431916,0.388084869,0.63401986,0.61210207,0.540470228,0.893684396,Gm5937,predicted gene 5937 [Source:MGI Symbol;Acc:MGI:3648844],Not Significant
ENSMUSG00000042453,105.0383018,-0.345045158,0.563765604,-0.612036554,0.540513573,0.893684396,Reln,reelin [Source:MGI Symbol;Acc:MGI:103022],Not Significant
ENSMUSG00000033985,47.21174693,-0.248497426,0.406040305,-0.612001871,0.54053652,0.893684396,Tesk2,testis-specific kinase 2 [Source:MGI Symbol;Acc:MGI:2385204],Not Significant
ENSMUSG00000017831,767.5008357,0.173485367,0.283492172,0.611958227,0.540565396,0.893684396,Rab5a,"RAB5A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105926]",Not Significant
ENSMUSG00000051502,120.9502187,-0.22349248,0.365240188,-0.611905501,0.540600282,0.893684396,Ufsp1,UFM1-specific peptidase 1 [Source:MGI Symbol;Acc:MGI:1917490],Not Significant
ENSMUSG00000031631,241.0578434,-0.133084225,0.217690466,-0.611346135,0.540970454,0.893684396,Cfap97,cilia and flagella associated protein 97 [Source:MGI Symbol;Acc:MGI:1914006],Not Significant
ENSMUSG00000049985,37.28675885,0.294487888,0.481831875,0.611183908,0.541077835,0.893684396,Ankrd55,ankyrin repeat domain 55 [Source:MGI Symbol;Acc:MGI:1924568],Not Significant
ENSMUSG00000060647,49.16488327,0.215593951,0.352760492,0.611162405,0.54109207,0.893684396,Gm7099,predicted gene 7099 [Source:MGI Symbol;Acc:MGI:3646387],Not Significant
ENSMUSG00000036180,573.4288564,0.154779961,0.253265821,0.611136397,0.541109286,0.893684396,Gatad2a,GATA zinc finger domain containing 2A [Source:MGI Symbol;Acc:MGI:2384585],Not Significant
ENSMUSG00000050213,182.3717931,0.12944881,0.211843902,0.611057522,0.5411615,0.893684396,Snip1,Smad nuclear interacting protein 1 [Source:MGI Symbol;Acc:MGI:2156003],Not Significant
ENSMUSG00000033350,79.58634056,0.2848862,0.466274664,0.610983657,0.5412104,0.893684396,Chst2,carbohydrate sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1891160],Not Significant
ENSMUSG00000068686,71.95272457,0.228966428,0.37475256,0.61098029,0.541212629,0.893684396,Cd59b,CD59b antigen [Source:MGI Symbol;Acc:MGI:1888996],Not Significant
ENSMUSG00000021577,15362.33822,-0.307832512,0.503853132,-0.61095683,0.54122816,0.893684396,Sdha,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:MGI Symbol;Acc:MGI:1914195]",Not Significant
ENSMUSG00000078532,69.77733798,-0.303410489,0.496657639,-0.610904707,0.541262668,0.893684396,Nkain1,Na+/K+ transporting ATPase interacting 1 [Source:MGI Symbol;Acc:MGI:1914399],Not Significant
ENSMUSG00000022297,516.7083422,-0.181541311,0.297170096,-0.610900335,0.541265563,0.893684396,Fzd6,frizzled class receptor 6 [Source:MGI Symbol;Acc:MGI:108474],Not Significant
ENSMUSG00000022620,409.8942542,-0.173351513,0.283770123,-0.610887122,0.541274311,0.893684396,Arsa,arylsulfatase A [Source:MGI Symbol;Acc:MGI:88077],Not Significant
ENSMUSG00000082762,153.5943936,-0.175308134,0.286996572,-0.610837032,0.541307475,0.893684396,Gm12366,predicted gene 12366 [Source:MGI Symbol;Acc:MGI:3649557],Not Significant
ENSMUSG00000085180,260.7549749,-0.175765474,0.287780405,-0.610762481,0.541356835,0.893684396,AI838599,expressed sequence AI838599 [Source:MGI Symbol;Acc:MGI:3510989],Not Significant
ENSMUSG00000116174,26.25091448,0.340094526,0.556921607,0.610668578,0.541419012,0.893684396,Gm10362,predicted gene 10362 [Source:MGI Symbol;Acc:MGI:3642619],Not Significant
ENSMUSG00000026170,853.9462162,-0.126599652,0.207315426,-0.610661996,0.54142337,0.893684396,Cyp27a1,"cytochrome P450, family 27, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88594]",Not Significant
ENSMUSG00000000738,1521.92864,-0.18971568,0.310702475,-0.61060241,0.541462827,0.893684396,Spg7,"SPG7, paraplegin matrix AAA peptidase subunit [Source:MGI Symbol;Acc:MGI:2385906]",Not Significant
ENSMUSG00000024594,675.8759269,0.122036489,0.199944736,0.610351099,0.541629254,0.89377175,Prrc1,proline-rich coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1916106],Not Significant
ENSMUSG00000031425,168.4410471,-0.147803674,0.24216182,-0.610350855,0.541629416,0.89377175,Plp1,proteolipid protein (myelin) 1 [Source:MGI Symbol;Acc:MGI:97623],Not Significant
ENSMUSG00000038848,625.7070524,0.124695556,0.204341592,0.610230911,0.541708856,0.89377175,Ythdf1,YTH N6-methyladenosine RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1917431],Not Significant
ENSMUSG00000038241,468.7848286,0.255751177,0.419159789,0.610151986,0.541761132,0.89377175,Cep250,centrosomal protein 250 [Source:MGI Symbol;Acc:MGI:108084],Not Significant
ENSMUSG00000034708,1040.597624,0.19471975,0.319153232,0.610113671,0.541786511,0.89377175,Grn,granulin [Source:MGI Symbol;Acc:MGI:95832],Not Significant
ENSMUSG00000018405,303.8893731,0.16367485,0.268314536,0.610011117,0.541854443,0.893794482,Mrm1,mitochondrial rRNA methyltransferase 1 [Source:MGI Symbol;Acc:MGI:2443470],Not Significant
ENSMUSG00000022750,386.0286127,-0.115025182,0.188643171,-0.609750044,0.542027399,0.893843361,Klhl22,kelch-like 22 [Source:MGI Symbol;Acc:MGI:1337995],Not Significant
ENSMUSG00000025962,374.1379632,-0.186974651,0.306711177,-0.609611469,0.542119212,0.893843361,Fastkd2,FAST kinase domains 2 [Source:MGI Symbol;Acc:MGI:1922869],Not Significant
ENSMUSG00000039354,437.9414727,-0.104390574,0.171249767,-0.609580827,0.542139516,0.893843361,Smarcal1,"SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 [Source:MGI Symbol;Acc:MGI:1859183]",Not Significant
