Gene_ID,Gene_symbol,Description,T1,T2,T3,C1,C2,C3,FC,log2FC,pValue,FDR,significance
27063,ANKRD1,ankyrin repeat domain 1,0.00012,0.00012,0.00012,0.00012,0.00012,0.3526,0.001020292,-9.936801501,0.422649731,0.938881762,Stable
27079,RPUSD2,RNA pseudouridine synthase domain containing 2,0.00012,0.00012,0.2392,0.00012,0.00012,0.339,0.705812994,-0.502642105,0.822921616,0.995095472,Stable
27136,MORC1,MORC family CW-type zinc finger 1,0.00012,0.00012,0.0133,0.00012,0.00012,0.0165,0.808841099,-0.306071789,0.886713586,0.998814086,Stable
27242,TNFRSF21,TNF receptor superfamily member 21,0.00012,0.00012,0.00012,0.00012,0.00012,0.5139,0.000700198,-10.47994864,0.422649731,0.938881762,Stable
27244,SESN1,sestrin 1,0.00012,0.00012,0.00012,0.00012,0.00012,0.334,0.00107707,-9.858671776,0.422649731,0.938881762,Stable
27248,ERLEC1,endoplasmic reticulum lectin 1,0.00012,0.6164,0.3939,0.00012,0.00012,1.1079,0.911816197,-0.133185059,0.94196109,0.998814086,Stable
27249,MMADHC,metabolism of cobalamin associated D,0.00012,0.00012,0.00012,0.00012,0.00012,0.3367,0.001068439,-9.870279087,0.422649731,0.938881762,Stable
27291,R3HCC1L,R3H domain and coiled-coil containing 1 like,0.0561,0.00012,0.00012,0.00012,0.00012,0.0358,1.563263041,0.644560553,0.777570716,0.992752862,Stable
29062,WDR91,WD repeat domain 91,0.00012,0.0502,0.1733,0.00012,0.00012,0.127,1.757466206,0.813496948,0.65565544,0.968434639,Stable
29104,N6AMT1,N-6 adenine-specific DNA methyltransferase 1,0.00012,0.00012,1.9576,0.00012,0.00012,0.4321,4.528472961,2.179024643,0.519952391,0.943198726,Stable
29855,UBN1,ubinuclein 1,0.00012,0.00012,0.00012,0.00012,0.00012,0.0247,0.014434643,-6.114320748,0.422649731,0.938881762,Stable
29916,SNX11,sorting nexin 11,0.00012,0.00012,0.7665,0.00012,0.00012,0.9529,0.804435865,-0.313950691,0.886539777,0.998814086,Stable
29982,NRBF2,nuclear receptor binding factor 2,0.00012,0.00012,0.00012,0.00012,0.00012,0.1412,0.002545249,-8.617977558,0.422649731,0.938881762,Stable
51008,ASCC1,activating signal cointegrator 1 complex subunit 1,0.4336,0.8517,1.3223,0.00012,0.00012,1.3178,1.978392158,0.984328426,0.456253903,0.938881762,Stable
51135,IRAK4,interleukin 1 receptor associated kinase 4,0.00012,0.1559,0.1205,0.00012,0.00012,0.0604,4.560026385,2.189042172,0.264184287,0.938881762,Stable
51205,ACP6,"acid phosphatase 6, lysophosphatidic",0.00012,0.00012,0.0501,0.00012,0.00012,0.0665,0.754270303,-0.40684647,0.853856902,0.998814086,Stable
51250,MTRES1,mitochondrial transcription rescue factor 1,0.00012,0.00012,0.00012,0.00012,0.00012,0.044,0.008137432,-6.941210669,0.422649731,0.938881762,Stable
51330,TNFRSF12A,TNF receptor superfamily member 12A,0.00012,0.00012,0.00012,0.00012,0.00012,2.9194,0.000123303,-12.98550596,0.422649731,0.938881762,Stable
51460,SFMBT1,Scm like with four mbt domains 1,0.00012,0.00012,0.00012,0.00012,0.00012,0.017,0.020881671,-5.581619058,0.422649731,0.938881762,Stable
51466,EVL,Enah/Vasp-like,0.00012,0.7887,0.00012,0.00012,0.00012,0.00012,2191.5,11.09770296,0.422649731,0.938881762,Stable
51540,SCLY,selenocysteine lyase,0.00012,0.00012,0.00012,0.00012,0.00012,0.1313,0.00273681,-8.513288953,0.422649731,0.938881762,Stable
51585,PCF11,PCF11 cleavage and polyadenylation factor subunit,0.1344,0.00012,0.0529,0.00012,0.00012,1.0876,0.172286366,-2.53711956,0.49521863,0.940668503,Stable
51720,UIMC1,ubiquitin interaction motif containing 1,0.8529,0.1157,0.00012,0.00012,0.00012,1.0644,0.909903817,-0.136214044,0.946307049,0.998814086,Stable
51728,POLR3K,RNA polymerase III subunit K,0.00012,1.1342,1.2402,0.00012,0.00012,1.1271,2.106303334,1.074713217,0.489303087,0.938881762,Stable
51742,ARID4B,AT-rich interaction domain 4B,0.00012,0.0721,0.00012,0.00012,0.00012,0.0646,1.11566934,0.157909507,0.941908218,0.998814086,Stable
54471,MIEF1,mitochondrial elongation factor 1,0.00012,0.00012,0.4723,0.00012,0.00012,0.3769,1.252956462,0.325336284,0.882525084,0.998814086,Stable
54477,PLEKHA5,pleckstrin homology domain containing A5,0.00012,0.00012,0.00012,0.00012,0.00012,2.1954,0.000163961,-12.574357,0.422649731,0.938881762,Stable
54538,ROBO4,roundabout guidance receptor 4,0.00012,0.00012,0.00012,0.00012,0.00012,0.2424,0.00148368,-9.396604781,0.422649731,0.938881762,Stable
54542,RC3H2,ring finger and CCCH-type domains 2,0.00012,0.00012,0.0181,0.00012,0.00012,0.0125,1.43956044,0.525628361,0.811716279,0.995095472,Stable
54602,NDFIP2,Nedd4 family interacting protein 2,0.00012,0.00012,0.00012,0.00012,0.00012,0.0539,0.006649427,-7.232554171,0.422649731,0.938881762,Stable
54765,TRIM44,tripartite motif containing 44,0.00012,0.00012,0.00012,0.00012,0.00012,0.0956,0.00375626,-8.056487191,0.422649731,0.938881762,Stable
54784,ALKBH4,"alkB homolog 4, lysine demethylase",0.00012,0.00012,1.0125,0.00012,0.00012,0.2584,3.915635633,1.969246522,0.53781227,0.946044847,Stable
54963,UCKL1,uridine-cytidine kinase 1 like 1,0.00012,4.8044,0.00012,0.00012,0.00012,4.1533,1.15675785,0.210086889,0.923371564,0.998814086,Stable
54969,HPF1,histone PARylation factor 1,0.1259,0.351,0.449,0.00012,0.00012,2.7216,0.340174294,-1.555653971,0.577775837,0.955035968,Stable
54998,AURKAIP1,aurora kinase A interacting protein 1,0.00012,0.00012,1.0195,0.00012,0.00012,0.5236,1.946663103,0.961003227,0.69454643,0.973690772,Stable
55017,C14orf119,chromosome 14 open reading frame 119,0.00012,0.00012,1.5104,0.00012,0.00012,1.2649,1.19404967,0.255862851,0.907009252,0.998814086,Stable
55051,NRDE2,"NRDE-2, necessary for RNA interference, domain containing",0.00012,0.0246,0.00012,0.00012,0.00012,0.0238,1.03327787,0.047228278,0.982386696,0.998814086,Stable
55062,WIPI1,"WD repeat domain, phosphoinositide interacting 1",0.00012,0.00012,0.0536,0.00012,0.00012,2.5171,0.021387655,-5.547077864,0.430922433,0.938881762,Stable
55101,DMAC2,distal membrane arm assembly component 2,0.00012,0.00012,0.00012,0.00012,0.00012,2.9121,0.000123612,-12.98189427,0.422649731,0.938881762,Stable
55119,PRPF38B,pre-mRNA processing factor 38B,0.00012,0.00012,0.7578,0.00012,0.00012,0.2163,3.500692713,1.807640429,0.554128784,0.948764177,Stable
55295,KLHL26,kelch like family member 26,0.00012,0.00012,0.00012,0.00012,0.00012,0.0199,0.017874876,-5.805922967,0.422649731,0.938881762,Stable
55336,FBXL8,F-box and leucine rich repeat protein 8,0.1586,0.1584,1.0853,0.00012,0.00012,0.1544,9.068158303,3.180809576,0.30957726,0.938881762,Stable
55432,YOD1,YOD1 deubiquitinase,0.00012,0.00012,0.1211,0.00012,0.00012,0.1399,0.865848437,-0.207813585,0.923987198,0.998814086,Stable
55572,FOXRED1,FAD dependent oxidoreductase domain containing 1,0.00012,0.00012,0.00012,0.00012,0.00012,0.4509,0.000797978,-10.29136259,0.422649731,0.938881762,Stable
55775,TDP1,tyrosyl-DNA phosphodiesterase 1,0.00012,0.00012,0.1733,0.00012,0.00012,0.1437,1.205641239,0.269800671,0.901876704,0.998814086,Stable
55787,TXLNG,taxilin gamma,1.9916,1.304,0.6542,0.00012,0.00012,0.52,7.592265108,2.92453037,0.080253051,0.938881762,Stable
55841,WWC3,WWC family member 3,0.00012,0.0575,0.0949,0.00012,0.00012,0.0931,1.634026141,0.708431064,0.65947955,0.968434639,Stable
56154,TEX15,"testis expressed 15, meiosis and synapsis associated",0.3185,0.00012,0.00012,0.00012,0.00012,0.394,0.808492289,-0.306694081,0.88901119,0.998814086,Stable
56288,PARD3,par-3 family cell polarity regulator,0.00012,0.00012,0.00012,0.00012,0.00012,0.4304,0.000835965,-10.22426971,0.422649731,0.938881762,Stable
56894,AGPAT3,1-acylglycerol-3-phosphate O-acyltransferase 3,0.00012,2.2422,2.5874,0.00012,0.00012,2.8573,1.690167067,0.757165859,0.62767123,0.964285236,Stable
56951,C5orf15,chromosome 5 open reading frame 15,0.2081,0.00012,0.2223,0.00012,0.00012,0.3116,1.380579785,0.465274265,0.771499479,0.992752862,Stable
57060,PCBP4,poly(rC) binding protein 4,0.00012,0.00012,0.00012,0.00012,0.00012,0.2491,0.001443812,-9.435901722,0.422649731,0.938881762,Stable
57150,SMIM8,small integral membrane protein 8,0.00012,0.1839,0.2162,0.00012,0.00012,0.2334,1.71297723,0.776505974,0.618438515,0.962753944,Stable
57154,SMURF1,SMAD specific E3 ubiquitin protein ligase 1,0.00012,0.00012,0.00012,0.00012,0.00012,1.5403,0.000233684,-12.06315162,0.422649731,0.938881762,Stable
57221,ARFGEF3,ARFGEF family member 3,0.00012,0.00012,0.0462,0.00012,0.00012,0.0518,0.892390469,-0.16425299,0.939472174,0.998814086,Stable
57608,JCAD,junctional cadherin 5 associated,0.3935,0.00012,0.6941,0.00012,0.00012,0.7767,1.400005148,0.485432133,0.768633135,0.992752862,Stable
57630,SH3RF1,SH3 domain containing ring finger 1,0.00012,0.00012,0.0547,0.00012,0.00012,0.0043,12.10132159,3.597092708,0.453426039,0.938881762,Stable
57636,ARHGAP23,Rho GTPase activating protein 23,0.469,0.3933,0.00012,0.00012,0.00012,0.5163,1.669609324,0.739510562,0.636394405,0.968434639,Stable
57721,METTL14,"methyltransferase 14, N6-adenosine-methyltransferase subunit",0.00012,0.00012,0.00012,0.00012,0.00012,4.7742,7.54E-05,-13.695047,0.422649731,0.938881762,Stable
57804,POLD4,"DNA polymerase delta 4, accessory subunit",0.00012,2.3961,2.1956,0.00012,0.00012,3.3604,1.366352838,0.450330083,0.779375325,0.992752862,Stable
57827,C6orf47,chromosome 6 open reading frame 47,0.00012,0.00012,0.00012,0.00012,0.00012,0.8925,0.000403253,-11.27602745,0.422649731,0.938881762,Stable
60625,DHX35,DEAH-box helicase 35,0.00012,0.00012,2.7428,0.00012,0.00012,4.5068,0.608612304,-0.716404594,0.758226393,0.988661054,Stable
63922,CHTF18,chromosome transmission fidelity factor 18,0.2493,0.00012,0.556,0.00012,0.00012,0.00012,2237.277778,11.12752868,0.236997263,0.938881762,Stable
64081,PBLD,phenazine biosynthesis like protein domain containing,0.00012,0.00012,0.6742,0.00012,0.00012,0.6126,1.100515632,0.138179638,0.949350564,0.998814086,Stable
64089,SNX16,sorting nexin 16,0.331,0.2744,0.275,0.00012,0.00012,0.9722,0.905351487,-0.143450093,0.93325852,0.998814086,Stable
64744,SMAP2,small ArfGAP2,0.00012,0.00012,1.0569,0.00012,0.00012,0.7068,1.495162933,0.580302708,0.798533724,0.995095472,Stable
64745,METTL17,methyltransferase like 17,0.251,0.00012,0.00012,0.00012,0.00012,0.0816,3.069892473,1.618188124,0.576361212,0.954719537,Stable
64760,FHIP2B,FHF complex subunit HOOK interacting protein 2B,0.00012,0.00012,0.00012,0.00012,0.00012,0.0536,0.006686478,-7.224537693,0.422649731,0.938881762,Stable
64793,CEP85,centrosomal protein 85,0.00012,0.00012,0.00012,0.00012,0.00012,0.1695,0.002120891,-8.881113961,0.422649731,0.938881762,Stable
65109,UPF3B,UPF3B regulator of nonsense mediated mRNA decay,0.1147,0.2547,3.4771,0.00012,0.00012,0.2208,17.40182772,4.121166936,0.385883893,0.938881762,Stable
65991,FUNDC2,FUN14 domain containing 2,0.00012,0.00012,0.00012,0.00012,0.00012,2.4096,0.000149388,-12.70865284,0.422649731,0.938881762,Stable
79035,NABP2,nucleic acid binding protein 2,0.00012,0.00012,0.6272,0.00012,0.00012,1.0569,0.593525928,-0.752617039,0.748004551,0.984831934,Stable
79064,TMEM223,transmembrane protein 223,0.2342,0.00012,0.00012,0.00012,0.00012,1.1372,0.206111971,-2.278499798,0.512510932,0.941216694,Stable
79075,DSCC1,DNA replication and sister chromatid cohesion 1,0.00012,0.00012,0.00012,0.00012,0.00012,0.289,0.001244641,-9.650054459,0.422649731,0.938881762,Stable
79147,FKRP,fukutin related protein,0.00012,0.00012,0.00012,0.00012,0.00012,1.7279,0.000208316,-12.22893557,0.422649731,0.938881762,Stable
79174,CRELD2,cysteine rich with EGF like domains 2,0.00012,0.00012,0.00012,0.00012,0.00012,0.4451,0.000808371,-10.27269458,0.422649731,0.938881762,Stable
79441,HAUS3,HAUS augmin like complex subunit 3,0.9367,0.00012,0.00012,0.00012,0.00012,0.7792,1.202068151,0.265518692,0.903570188,0.998814086,Stable
79573,TTC13,tetratricopeptide repeat domain 13,0.00012,0.00012,0.6128,0.00012,0.00012,0.0811,7.536759282,2.913944315,0.477615107,0.938881762,Stable
79627,OGFRL1,opioid growth factor receptor like 1,0.00012,0.00012,0.0693,0.00012,0.00012,0.1047,0.66266438,-0.593649723,0.793725195,0.994129623,Stable
79685,SAP30L,SAP30 like,0.00012,0.00012,0.00012,0.00012,0.00012,29.6004,1.22E-05,-16.32727194,0.422649731,0.938881762,Stable
79695,GALNT12,polypeptide N-acetylgalactosaminyltransferase 12,0.00012,0.00012,1.3394,0.00012,0.00012,1.4042,0.953860613,-0.068149633,0.974962694,0.998814086,Stable
79752,ZFAND1,zinc finger AN1-type containing 1,1.3925,0.00012,0.00012,0.00012,0.00012,0.6192,2.248385639,1.168889505,0.649551157,0.968434639,Stable
79796,ALG9,"ALG9 alpha-1,2-mannosyltransferase",0.00012,0.00012,0.4803,0.00012,0.00012,0.4682,1.025830416,0.036792253,0.986468305,0.998814086,Stable
79937,CNTNAP3,contactin associated protein family member 3,0.00012,0.00012,0.00012,0.00012,0.00012,0.3872,0.000929176,-10.07176029,0.422649731,0.938881762,Stable
79959,CEP76,centrosomal protein 76,0.0313,0.00012,0.00012,0.00012,0.00012,0.0599,0.524442966,-0.931142208,0.699892516,0.975577009,Stable
80014,WWC2,WW and C2 domain containing 2,0.00012,0.00012,0.00012,0.00012,0.00012,0.1681,0.002138529,-8.869165401,0.422649731,0.938881762,Stable
80173,IFT74,intraflagellar transport 74,0.00012,0.00012,0.0405,0.00012,0.00012,0.0498,0.814148681,-0.296635809,0.891805576,0.998814086,Stable
80315,CPEB4,cytoplasmic polyadenylation element binding protein 4,0.00012,0.00012,0.00012,0.00012,0.00012,0.0141,0.025104603,-5.315904307,0.422649731,0.938881762,Stable
80774,LIMD2,LIM domain containing 2,0.9457,0.9677,0.00012,0.00012,0.00012,1.3096,1.460880718,0.546838386,0.730246899,0.981481119,Stable
80817,CEP44,centrosomal protein 44,0.00012,0.00012,0.7984,0.00012,0.00012,0.4216,1.893229661,0.92084943,0.704155905,0.976819585,Stable
80829,ZFP91,"ZFP91 zinc finger protein, atypical E3 ubiquitin ligase",0.218,0.00012,0.1566,0.00012,0.00012,0.7803,0.480077895,-1.058659586,0.658949508,0.968434639,Stable
81603,TRIM8,tripartite motif containing 8,0.00012,0.00012,0.00012,0.00012,0.00012,2.6205,0.000137366,-12.82968971,0.422649731,0.938881762,Stable
81620,CDT1,chromatin licensing and DNA replication factor 1,0.00012,0.00012,0.0214,0.00012,0.00012,1.5785,0.013707134,-6.188929286,0.42787676,0.938881762,Stable
81688,C6orf62,chromosome 6 open reading frame 62,0.00012,0.6901,0.00012,0.00012,0.00012,0.6257,1.102885261,0.141282707,0.94822179,0.998814086,Stable
83636,C19orf12,chromosome 19 open reading frame 12,0.00012,2.6077,3.157,0.00012,0.00012,2.9857,1.930655003,0.949090386,0.542283819,0.946044847,Stable
83667,SESN2,sestrin 2,1.842,0.00012,1.4281,0.00012,0.00012,1.5169,2.1555163,1.108033472,0.481405319,0.938881762,Stable
83696,TRAPPC9,trafficking protein particle complex subunit 9,0.00012,0.00012,0.00012,0.00012,0.00012,0.4063,0.000885522,-10.14118469,0.422649731,0.938881762,Stable
